날짜,기업명,긍정,부정,중립,전체뉴스수,감성_긍정비율,감성_부정비율
2024-10-31,HD현대마린엔진,12,23,0,35,0.3428571330612248,0.6571428383673475
2024-10-31,HD현대미포,25,21,2,48,0.5434782490548207,0.4565217292060494
2024-10-31,HD현대중공업,42,27,4,73,0.608695643352237,0.39130434215500953
2024-10-31,STX엔진,3,1,0,4,0.7499998125000469,0.24999993750001562
2024-10-31,삼성중공업,15,8,3,26,0.6521738846880919,0.34782607183364905
2024-10-31,한화엔진,19,3,0,22,0.863636324380167,0.13636363016528952
2024-10-31,한화오션,27,14,12,53,0.6585365693039862,0.3414634063057706
2024-11-01,HD한국조선해양,17,12,11,40,0.5862068763376939,0.41379308917954866
2024-11-01,HD현대마린솔루션,11,4,11,26,0.7333332844444478,0.2666666488888901
2024-11-01,HD현대마린엔진,7,3,10,20,0.699999930000007,0.299999970000003
2024-11-01,HD현대미포,9,10,3,22,0.47368418559556913,0.5263157617728547
2024-11-01,HD현대중공업,19,12,7,38,0.6129032060353804,0.38709676170655605
2024-11-01,STX엔진,1,1,0,2,0.499999750000125,0.499999750000125
2024-11-01,삼성중공업,17,6,4,27,0.7391304026465042,0.2608695538752368
2024-11-01,한국카본,1,0,1,2,0.9999990000010001,0.0
2024-11-01,한화엔진,11,7,0,18,0.6111110771604957,0.3888888672839518
2024-11-01,한화오션,24,10,7,41,0.7058823321799315,0.2941176384083048
2024-11-02,HD한국조선해양,3,5,0,8,0.3749999531250059,0.6249999218750099
2024-11-02,HD현대마린솔루션,1,3,0,4,0.24999993750001562,0.7499998125000469
2024-11-02,HD현대마린엔진,1,2,0,3,0.33333322222225925,0.6666664444445185
2024-11-02,HD현대미포,1,2,0,3,0.33333322222225925,0.6666664444445185
2024-11-02,HD현대중공업,3,2,0,5,0.599999880000024,0.399999920000016
2024-11-02,STX엔진,0,1,0,1,0.0,0.9999990000010001
2024-11-02,삼성중공업,3,2,0,5,0.599999880000024,0.399999920000016
2024-11-02,한국카본,0,1,0,1,0.0,0.9999990000010001
2024-11-02,한화엔진,3,4,0,7,0.4285713673469475,0.57142848979593
2024-11-02,한화오션,6,4,2,12,0.599999940000006,0.39999996000000404
2024-11-03,HD한국조선해양,4,3,3,10,0.57142848979593,0.4285713673469475
2024-11-03,HD현대마린솔루션,3,0,3,6,0.9999996666667778,0.0
2024-11-03,HD현대마린엔진,1,0,3,4,0.9999990000010001,0.0
2024-11-03,HD현대미포,5,2,1,8,0.7142856122449125,0.285714244897965
2024-11-03,HD현대중공업,11,5,3,19,0.6874999570312527,0.3124999804687512
2024-11-03,STX엔진,0,1,0,1,0.0,0.9999990000010001
2024-11-03,삼성중공업,8,4,1,13,0.6666666111111158,0.3333333055555579
2024-11-03,한화엔진,1,1,1,3,0.499999750000125,0.499999750000125
2024-11-03,한화오션,9,6,2,17,0.5999999600000027,0.39999997333333515
2024-11-04,HD한국조선해양,12,8,3,23,0.5999999700000015,0.399999980000001
2024-11-04,HD현대마린솔루션,5,3,2,10,0.6249999218750099,0.3749999531250059
2024-11-04,HD현대마린엔진,5,2,0,7,0.7142856122449125,0.285714244897965
2024-11-04,HD현대미포,12,5,0,17,0.7058823114186875,0.2941176297577865
2024-11-04,HD현대중공업,38,9,4,51,0.8085106210955187,0.19148935762788602
2024-11-04,STX엔진,5,3,0,8,0.6249999218750099,0.3749999531250059
2024-11-04,삼성중공업,20,4,4,28,0.8333332986111125,0.1666666597222225
2024-11-04,세진중공업,4,2,0,6,0.6666665555555741,0.33333327777778704
2024-11-04,한국카본,9,1,0,10,0.8999999100000091,0.09999999000000101
2024-11-04,한화엔진,5,3,2,10,0.6249999218750099,0.3749999531250059
2024-11-04,한화오션,24,5,4,33,0.8275861783590973,0.17241378715814526
2024-11-05,HD한국조선해양,12,5,3,20,0.7058823114186875,0.2941176297577865
2024-11-05,HD현대마린솔루션,6,1,0,7,0.857142734693895,0.1428571224489825
2024-11-05,HD현대마린엔진,2,0,1,3,0.99999950000025,0.0
2024-11-05,HD현대미포,6,3,1,10,0.6666665925926009,0.33333329629630043
2024-11-05,HD현대중공업,28,4,6,38,0.874999972656251,0.12499999609375013
2024-11-05,STX엔진,1,1,0,2,0.499999750000125,0.499999750000125
2024-11-05,삼성중공업,12,5,3,20,0.7058823114186875,0.2941176297577865
2024-11-05,세진중공업,0,1,0,1,0.0,0.9999990000010001
2024-11-05,한국카본,7,0,0,7,0.9999998571428775,0.0
2024-11-05,한화엔진,12,3,0,15,0.7999999466666703,0.19999998666666757
2024-11-05,한화오션,20,10,4,34,0.6666666444444451,0.33333332222222256
2024-11-06,HD한국조선해양,7,3,11,21,0.699999930000007,0.299999970000003
2024-11-06,HD현대마린솔루션,5,2,1,8,0.7142856122449125,0.285714244897965
2024-11-06,HD현대마린엔진,0,3,0,3,0.0,0.9999996666667778
2024-11-06,HD현대미포,5,2,3,10,0.7142856122449125,0.285714244897965
2024-11-06,HD현대중공업,23,5,12,40,0.8214285420918378,0.17857142219387778
2024-11-06,STX엔진,0,2,1,3,0.0,0.99999950000025
2024-11-06,삼성중공업,15,4,10,29,0.7894736426592819,0.21052630470914185
2024-11-06,세진중공업,0,1,0,1,0.0,0.9999990000010001
2024-11-06,한국카본,1,3,0,4,0.24999993750001562,0.7499998125000469
2024-11-06,한화엔진,9,3,3,15,0.7499999375000053,0.2499999791666684
2024-11-06,한화오션,17,4,14,35,0.8095237709750585,0.19047618140589612
2024-11-07,HD한국조선해양,34,26,10,70,0.5666666572222224,0.43333332611111125
2024-11-07,HD현대마린솔루션,16,11,4,31,0.5925925706447196,0.4074073923182447
2024-11-07,HD현대마린엔진,12,5,1,18,0.7058823114186875,0.2941176297577865
2024-11-07,HD현대미포,22,17,3,42,0.5641025496383962,0.4358974247205789
2024-11-07,HD현대중공업,94,79,23,196,0.5433525980153029,0.4566473962043503
2024-11-07,STX엔진,5,5,0,10,0.499999950000005,0.499999950000005
2024-11-07,삼성중공업,38,49,12,99,0.4367816041749241,0.5632183843308232
2024-11-07,세진중공업,7,3,0,10,0.699999930000007,0.299999970000003
2024-11-07,한국카본,7,2,1,10,0.7777776913580343,0.22222219753086697
2024-11-07,한화엔진,15,10,3,28,0.599999976000001,0.39999998400000064
2024-11-07,한화오션,74,71,20,165,0.5103448240665874,0.4896551690368609
2024-11-08,HD한국조선해양,22,8,7,37,0.7333333088888897,0.26666665777777804
2024-11-08,HD현대마린솔루션,7,1,3,11,0.8749998906250137,0.12499998437500197
2024-11-08,HD현대마린엔진,3,0,0,3,0.9999996666667778,0.0
2024-11-08,HD현대미포,12,2,3,17,0.8571427959183717,0.14285713265306196
2024-11-08,HD현대중공업,44,13,8,65,0.7719298110187752,0.2280701714373654
2024-11-08,삼성중공업,25,6,4,35,0.8064515868886585,0.19354838085327802
2024-11-08,세진중공업,2,0,0,2,0.99999950000025,0.0
2024-11-08,한국카본,3,0,0,3,0.9999996666667778,0.0
2024-11-08,한화엔진,9,2,1,12,0.8181817438016598,0.1818181652892577
2024-11-08,한화오션,56,16,8,80,0.7777777669753089,0.2222222191358025
2024-11-09,HD한국조선해양,9,1,0,10,0.8999999100000091,0.09999999000000101
2024-11-09,HD현대마린솔루션,1,0,1,2,0.9999990000010001,0.0
2024-11-09,HD현대마린엔진,1,0,0,1,0.9999990000010001,0.0
2024-11-09,HD현대미포,3,0,0,3,0.9999996666667778,0.0
2024-11-09,HD현대중공업,10,7,1,18,0.588235259515573,0.4117646816609011
2024-11-09,삼성중공업,2,2,2,6,0.49999987500003124,0.49999987500003124
2024-11-09,한국카본,1,0,1,2,0.9999990000010001,0.0
2024-11-09,한화엔진,4,1,2,7,0.799999840000032,0.199999960000008
2024-11-09,한화오션,11,7,4,22,0.6111110771604957,0.3888888672839518
2024-11-10,HD한국조선해양,11,5,4,20,0.6874999570312527,0.3124999804687512
2024-11-10,HD현대미포,3,2,2,7,0.599999880000024,0.399999920000016
2024-11-10,HD현대중공업,13,4,6,23,0.7647058373702448,0.23529410380622917
2024-11-10,삼성중공업,3,3,2,8,0.49999991666668053,0.49999991666668053
2024-11-10,세진중공업,0,1,0,1,0.0,0.9999990000010001
2024-11-10,한화엔진,7,2,2,11,0.7777776913580343,0.22222219753086697
2024-11-10,한화오션,15,6,14,35,0.7142856802721105,0.28571427210884415
2024-11-11,HD한국조선해양,27,5,1,33,0.8437499736328133,0.15624999511718765
2024-11-11,HD현대마린솔루션,3,1,0,4,0.7499998125000469,0.24999993750001562
2024-11-11,HD현대마린엔진,3,2,0,5,0.599999880000024,0.399999920000016
2024-11-11,HD현대미포,13,8,2,23,0.6190475895691624,0.38095236281179223
2024-11-11,HD현대중공업,24,8,10,42,0.7499999765625008,0.24999999218750027
2024-11-11,STX엔진,8,1,1,10,0.8888887901234679,0.11111109876543349
2024-11-11,삼성중공업,20,12,16,48,0.6249999804687506,0.3749999882812504
2024-11-11,세진중공업,0,2,0,2,0.0,0.99999950000025
2024-11-11,한국카본,1,2,0,3,0.33333322222225925,0.6666664444445185
2024-11-11,한화엔진,27,7,3,37,0.7941176237024229,0.20588234688581333
2024-11-11,한화오션,73,21,28,122,0.7765957364191943,0.22340425294250796
2024-11-12,HD한국조선해양,20,6,3,29,0.7692307396449716,0.23076922189349144
2024-11-12,HD현대마린솔루션,2,2,2,6,0.49999987500003124,0.49999987500003124
2024-11-12,HD현대마린엔진,1,1,0,2,0.499999750000125,0.499999750000125
2024-11-12,HD현대미포,4,5,7,16,0.44444439506173394,0.5555554938271674
2024-11-12,HD현대중공업,66,12,16,94,0.8461538353057201,0.1538461518737673
2024-11-12,STX엔진,6,2,0,8,0.7499999062500118,0.24999996875000394
2024-11-12,삼성중공업,13,3,17,33,0.8124999492187531,0.18749998828125072
2024-11-12,세진중공업,0,1,0,1,0.0,0.9999990000010001
2024-11-12,한국카본,1,1,0,2,0.499999750000125,0.499999750000125
2024-11-12,한화엔진,13,1,2,16,0.9285713622449028,0.07142856632653098
2024-11-12,한화오션,96,24,25,145,0.7999999933333334,0.19999999833333335
2024-11-13,HD한국조선해양,22,6,5,33,0.7857142576530622,0.21428570663265334
2024-11-13,HD현대마린솔루션,0,1,1,2,0.0,0.9999990000010001
2024-11-13,HD현대미포,4,0,4,8,0.9999997500000625,0.0
2024-11-13,HD현대중공업,32,7,12,51,0.8205127994740309,0.17948717488494426
2024-11-13,STX엔진,2,0,0,2,0.99999950000025,0.0
2024-11-13,삼성중공업,13,6,12,31,0.684210490304711,0.31578945706371275
2024-11-13,한국카본,2,0,0,2,0.99999950000025,0.0
2024-11-13,한화엔진,9,8,3,20,0.5294117335640156,0.47058820761245834
2024-11-13,한화오션,42,16,24,82,0.7241379185493463,0.2758620642092748
2024-11-14,HD한국조선해양,35,7,7,49,0.833333313492064,0.1666666626984128
2024-11-14,HD현대마린솔루션,4,4,2,10,0.4999999375000079,0.4999999375000079
2024-11-14,HD현대마린엔진,0,3,2,5,0.0,0.9999996666667778
2024-11-14,HD현대미포,5,6,4,15,0.4545454132231443,0.5454544958677732
2024-11-14,HD현대중공업,113,23,8,144,0.8308823468317474,0.16911764581531144
2024-11-14,STX엔진,1,1,0,2,0.499999750000125,0.499999750000125
2024-11-14,삼성중공업,14,6,4,24,0.6999999650000017,0.29999998500000075
2024-11-14,세진중공업,0,2,0,2,0.0,0.99999950000025
2024-11-14,한국카본,1,5,0,6,0.16666663888889352,0.8333331944444675
2024-11-14,한화엔진,6,5,3,14,0.5454544958677732,0.4545454132231443
2024-11-14,한화오션,61,29,14,104,0.6777777702469137,0.32222221864197537
2024-11-15,HD한국조선해양,13,4,1,18,0.7647058373702448,0.23529410380622917
2024-11-15,HD현대마린솔루션,4,1,0,5,0.799999840000032,0.199999960000008
2024-11-15,HD현대마린엔진,0,1,0,1,0.0,0.9999990000010001
2024-11-15,HD현대미포,4,0,0,4,0.9999997500000625,0.0
2024-11-15,HD현대중공업,52,7,7,66,0.8813559172651539,0.11864406578569381
2024-11-15,삼성중공업,10,2,5,17,0.8333332638888947,0.16666665277777895
2024-11-15,세진중공업,0,0,3,3,0.0,0.0
2024-11-15,한국카본,2,0,0,2,0.99999950000025,0.0
2024-11-15,한화엔진,4,3,1,8,0.57142848979593,0.4285713673469475
2024-11-15,한화오션,75,12,8,95,0.8620689556084028,0.13793103289734446
2024-11-16,HD한국조선해양,4,1,0,5,0.799999840000032,0.199999960000008
2024-11-16,HD현대마린엔진,1,0,0,1,0.9999990000010001,0.0
2024-11-16,HD현대미포,1,1,0,2,0.499999750000125,0.499999750000125
2024-11-16,HD현대중공업,8,1,1,10,0.8888887901234679,0.11111109876543349
2024-11-16,STX엔진,1,0,1,2,0.9999990000010001,0.0
2024-11-16,삼성중공업,2,2,1,5,0.49999987500003124,0.49999987500003124
2024-11-16,한국카본,0,1,0,1,0.0,0.9999990000010001
2024-11-16,한화엔진,3,1,0,4,0.7499998125000469,0.24999993750001562
2024-11-16,한화오션,7,6,1,14,0.5384614970414233,0.4615384260355057
2024-11-17,HD한국조선해양,2,2,1,5,0.49999987500003124,0.49999987500003124
2024-11-17,HD현대마린솔루션,1,0,0,1,0.9999990000010001,0.0
2024-11-17,HD현대미포,2,1,0,3,0.6666664444445185,0.33333322222225925
2024-11-17,HD현대중공업,23,2,4,29,0.9199999632000014,0.07999999680000013
2024-11-17,STX엔진,1,0,0,1,0.9999990000010001,0.0
2024-11-17,삼성중공업,3,2,5,10,0.599999880000024,0.399999920000016
2024-11-17,한국카본,1,0,0,1,0.9999990000010001,0.0
2024-11-17,한화엔진,1,0,2,3,0.9999990000010001,0.0
2024-11-17,한화오션,15,5,4,24,0.7499999625000018,0.2499999875000006
2024-11-18,HD한국조선해양,55,8,2,65,0.8730158591584785,0.12698412496850595
2024-11-18,HD현대마린솔루션,3,2,1,6,0.599999880000024,0.399999920000016
2024-11-18,HD현대미포,4,3,2,9,0.57142848979593,0.4285713673469475
2024-11-18,HD현대중공업,107,36,5,148,0.7482517430192186,0.25174824998777445
2024-11-18,삼성중공업,13,10,1,24,0.5652173667296797,0.4347825897920613
2024-11-18,세진중공업,1,0,0,1,0.9999990000010001,0.0
2024-11-18,한화엔진,6,2,0,8,0.7499999062500118,0.24999996875000394
2024-11-18,한화오션,38,18,6,62,0.6785714164540819,0.32142856568877565
2024-11-19,HD한국조선해양,20,9,2,31,0.689655148632581,0.3103448168846615
2024-11-19,HD현대마린솔루션,7,3,0,10,0.699999930000007,0.299999970000003
2024-11-19,HD현대마린엔진,2,2,0,4,0.49999987500003124,0.49999987500003124
2024-11-19,HD현대미포,9,6,0,15,0.5999999600000027,0.39999997333333515
2024-11-19,HD현대중공업,30,17,3,50,0.6382978587596201,0.3617021199637847
2024-11-19,STX엔진,1,1,0,2,0.499999750000125,0.499999750000125
2024-11-19,삼성중공업,19,14,3,36,0.5757575583103771,0.42424241138659363
2024-11-19,세진중공업,0,0,1,1,0.0,0.0
2024-11-19,한국카본,2,1,1,4,0.6666664444445185,0.33333322222225925
2024-11-19,한화엔진,7,4,1,12,0.636363578512402,0.3636363305785154
2024-11-19,한화오션,41,16,11,68,0.7192982329947679,0.28070174946137283
2024-11-20,HD한국조선해양,23,7,4,34,0.7666666411111119,0.2333333255555558
2024-11-20,HD현대마린솔루션,5,2,2,9,0.7142856122449125,0.285714244897965
2024-11-20,HD현대마린엔진,1,4,1,6,0.199999960000008,0.799999840000032
2024-11-20,HD현대미포,7,6,0,13,0.5384614970414233,0.4615384260355057
2024-11-20,HD현대중공업,39,14,4,57,0.7358490427198294,0.26415093841224646
2024-11-20,STX엔진,2,1,0,3,0.6666664444445185,0.33333322222225925
2024-11-20,삼성중공업,38,7,4,49,0.8444444256790128,0.1555555520987655
2024-11-20,세진중공업,0,4,1,5,0.0,0.9999997500000625
2024-11-20,한국카본,0,1,0,1,0.0,0.9999990000010001
2024-11-20,한화엔진,8,7,0,15,0.5333332977777802,0.46666663555555765
2024-11-20,한화오션,81,16,10,107,0.8350515377829738,0.16494845190774793
2024-11-21,HD한국조선해양,14,2,4,20,0.8749999453125034,0.12499999218750048
2024-11-21,HD현대마린솔루션,3,1,3,7,0.7499998125000469,0.24999993750001562
2024-11-21,HD현대마린엔진,0,1,1,2,0.0,0.9999990000010001
2024-11-21,HD현대미포,7,2,1,10,0.7777776913580343,0.22222219753086697
2024-11-21,HD현대중공업,49,9,14,72,0.8448275716409039,0.15517241111771707
2024-11-21,삼성중공업,19,3,1,23,0.863636324380167,0.13636363016528952
2024-11-21,한국카본,0,1,0,1,0.0,0.9999990000010001
2024-11-21,한화엔진,12,1,5,18,0.9230768520710114,0.07692307100591762
2024-11-21,한화오션,41,5,11,57,0.8913043284499059,0.10869564981096413
2024-11-22,HD한국조선해양,17,3,3,23,0.8499999575000021,0.14999999250000037
2024-11-22,HD현대마린솔루션,3,1,0,4,0.7499998125000469,0.24999993750001562
2024-11-22,HD현대마린엔진,10,1,0,11,0.9090908264462886,0.09090908264462885
2024-11-22,HD현대미포,8,3,0,11,0.7272726611570308,0.2727272479338866
2024-11-22,HD현대중공업,117,21,7,145,0.8478260808128545,0.15217391194076876
2024-11-22,STX엔진,10,1,0,11,0.9090908264462886,0.09090908264462885
2024-11-22,삼성중공업,14,2,1,17,0.8749999453125034,0.12499999218750048
2024-11-22,세진중공업,0,2,1,3,0.0,0.99999950000025
2024-11-22,한국카본,3,2,0,5,0.599999880000024,0.399999920000016
2024-11-22,한화엔진,12,2,2,16,0.8571427959183717,0.14285713265306196
2024-11-22,한화오션,93,25,10,128,0.7881355865412238,0.21186440498419995
2024-11-23,HD한국조선해양,8,2,0,10,0.7999999200000081,0.19999998000000202
2024-11-23,HD현대미포,2,1,0,3,0.6666664444445185,0.33333322222225925
2024-11-23,HD현대중공업,11,2,3,16,0.8461537810650938,0.15384614201183525
2024-11-23,STX엔진,1,0,0,1,0.9999990000010001,0.0
2024-11-23,삼성중공업,3,0,1,4,0.9999996666667778,0.0
2024-11-23,한화엔진,3,0,0,3,0.9999996666667778,0.0
2024-11-23,한화오션,12,1,3,16,0.9230768520710114,0.07692307100591762
2024-11-24,HD한국조선해양,1,2,0,3,0.33333322222225925,0.6666664444445185
2024-11-24,HD현대마린엔진,3,1,0,4,0.7499998125000469,0.24999993750001562
2024-11-24,HD현대미포,5,0,0,5,0.99999980000004,0.0
2024-11-24,HD현대중공업,9,4,1,14,0.6923076390532585,0.3076922840236705
2024-11-24,STX엔진,3,1,0,4,0.7499998125000469,0.24999993750001562
2024-11-24,삼성중공업,5,2,0,7,0.7142856122449125,0.285714244897965
2024-11-24,한화엔진,1,2,2,5,0.33333322222225925,0.6666664444445185
2024-11-24,한화오션,13,4,2,19,0.7647058373702448,0.23529410380622917
2024-11-25,HD한국조선해양,62,11,4,77,0.8493150568586979,0.1506849294426722
2024-11-25,HD현대마린솔루션,19,1,1,21,0.9499999525000024,0.04999999750000012
2024-11-25,HD현대마린엔진,18,2,0,20,0.8999999550000022,0.09999999500000024
2024-11-25,HD현대미포,31,6,3,40,0.8378378151935726,0.16216215777940116
2024-11-25,HD현대중공업,145,18,8,171,0.8895705466897512,0.11042944717527947
2024-11-25,STX엔진,2,1,0,3,0.6666664444445185,0.33333322222225925
2024-11-25,삼성중공업,28,10,4,42,0.7368420858725767,0.26315788781163457
2024-11-25,세진중공업,0,2,0,2,0.0,0.99999950000025
2024-11-25,한국카본,1,1,0,2,0.499999750000125,0.499999750000125
2024-11-25,한화엔진,9,5,1,15,0.6428570969387788,0.3571428316326549
2024-11-25,한화오션,67,13,7,87,0.8374999895312502,0.16249999796875003
2024-11-26,HD한국조선해양,13,13,5,31,0.49999998076923147,0.49999998076923147
2024-11-26,HD현대마린솔루션,7,1,1,9,0.8749998906250137,0.12499998437500197
2024-11-26,HD현대마린엔진,8,1,0,9,0.8888887901234679,0.11111109876543349
2024-11-26,HD현대미포,6,6,3,15,0.4999999583333368,0.4999999583333368
2024-11-26,HD현대중공업,24,17,13,54,0.585365839381321,0.4146341362284357
2024-11-26,STX엔진,1,0,0,1,0.9999990000010001,0.0
2024-11-26,삼성중공업,22,10,6,38,0.6874999785156257,0.3124999902343753
2024-11-26,한국카본,1,0,0,1,0.9999990000010001,0.0
2024-11-26,한화엔진,14,5,1,20,0.7368420664819965,0.26315788088642733
2024-11-26,한화오션,27,17,14,58,0.613636349690083,0.38636362758264486
2024-11-27,HD한국조선해양,25,4,3,32,0.8620689357907263,0.13793102972651622
2024-11-27,HD현대마린솔루션,7,0,3,10,0.9999998571428775,0.0
2024-11-27,HD현대마린엔진,3,0,0,3,0.9999996666667778,0.0
2024-11-27,HD현대미포,11,5,5,21,0.6874999570312527,0.3124999804687512
