기업명,날짜,뉴스제목,URL
STX엔진,2024.03.04,"‘선박 엔진’ 절대강자 HD현중, 친환경에서 더 앞서간다 [대한민국 조...",http://www.fntimes.com/html/view.php?ud=202403032259462539dd55077bc2_18
STX엔진,2024.03.04,"""K9 자주포 중동 수출 가능성↑…최선호주는 한화에어로""-한국",https://www.hankyung.com/article/2024030440956
STX엔진,2024.03.04,비즈니스포스트 아침의 주요기사,https://www.businesspost.co.kr/BP?command=article_view&num=344411
STX엔진,2024.03.04,"한국투자증권 ""방산주, 중동 수출 가능성 주목""",http://www.choicenews.co.kr/news/articleView.html?idxno=127543
STX엔진,2024.03.05,휴니드 주가 초강세... 글로벌 군 통신시장 공략 주목,https://www.pinpointnews.co.kr/news/articleView.html?idxno=250019
STX엔진,2024.03.05,1위 HD현대중공업·2위 삼성중공업·3위 HD한...,https://www.gukjenews.com/news/articleView.html?idxno=2936385
STX엔진,2024.03.05,"조선 상장기업 2024년 3월 빅데이터 1위 HD현대중공업, 2위...",https://www.cbci.co.kr/news/articleView.html?idxno=459904
STX엔진,2024.03.05,"HD현대중공업, 조선 상장기업 브랜드평판 3월 빅데이터 분석 1위…삼성...",http://www.thebigdata.co.kr/view.php?ud=20240305072513789107d270612f_23
STX엔진,2024.03.05,"조선 상장기업 브랜드평판 3월 빅데이터 분석결과...1위 HD현대중공업, ...",http://www.wsobi.com/news/articleView.html?idxno=232918
STX엔진,2024.03.05,"HD현대중공업, 조선 상장기업 3월 1위···삼성중공업·H...",http://www.enetnews.co.kr/news/articleView.html?idxno=21369
STX엔진,2024.03.06,LIG넥스원 주가 훨훨... 현대 전장의 게임체인저로 부각 되는 것은?,https://www.pinpointnews.co.kr/news/articleView.html?idxno=250262
STX엔진,2024.03.06,"조선사 브랜드평판, HD현대중공업·삼성중공업·HD한국조선해양 순",https://www.straightnews.co.kr/news/articleView.html?idxno=245872
STX엔진,2024.03.06,"1위 삼성중공업 주가·2위 한화오션 주가·3위 현대미포조선 주가, 3월 ...",https://www.cwn.kr/news/articleView.html?idxno=29002
STX엔진,2024.03.07,"HD현대, STX중공업 기업결합 신청에 조선업계 “경쟁제한 우려” 의견",https://biz.chosun.com/topics/law_firm/2024/03/07/ZPXBCR3BSFA4JCJJSFP6RZNWZQ/?utm_source=naver&utm_medium=original&utm_campaign=biz
STX엔진,2024.03.07,"1위 삼성중공업·2위 한화오션·3위 현대미포조선, 3월 1주차 업종별 주...",https://www.raonnews.com/news/article.html?no=36107
STX엔진,2024.03.07,인화정공 주가 힘받는다... 합자회사 지분 취득 주목,https://www.pinpointnews.co.kr/news/articleView.html?idxno=250505
STX엔진,2024.03.08,"1위 삼성중공업 주가·2위 한화오션 주가·3위 현대미포조선 주가, 3월 ...",https://www.stardailynews.co.kr/news/articleView.html?idxno=438986
STX엔진,2024.03.11,세진중공업 주가 으랏차차...확대되는 탱커 시장 속 기자재 업체중 최선...,https://www.pinpointnews.co.kr/news/articleView.html?idxno=251193
STX엔진,2024.03.12,코츠테크놀로지 주가 고공행진...천궁Ⅱ 등 유럽향 수출 확대,https://www.pinpointnews.co.kr/news/articleView.html?idxno=251262
STX엔진,2024.03.12,"방위산업·전쟁·테러 관련주, '맑음' 우리기술·비유테크놀러지·한화...",https://www.pointdaily.co.kr/news/articleView.html?idxno=193350
STX엔진,2024.03.13,HD현대·한화 선박엔진까지 접수···업계는 '난색' 왜?,http://www.enewstoday.co.kr/news/articleView.html?idxno=2101284
STX엔진,2024.03.13,"1위 삼성중공업 주가·2위 한화오션 주가·3위 현대미포조선 주가, 3월 ...",https://cwn.kr/article/1065593019085550
STX엔진,2024.03.14,상상인인더스트리·삼성중공업·현대힘스·한화오션 등 조선주 '훨훨'…...,https://www.yeongnam.com/web/view.php?key=20240314001054081
